file_path,method
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,spy
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,verify
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,verify
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,verify
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,spy
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,doReturn
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,verify
/jmx-core/src/test/java/org/apache/aries/jmx/CompendiumHandlerTest.java,verify
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminMBeanHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminMBeanHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminMBeanHandlerTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,eq
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,eq
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,anyString
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,mock
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,thenReturn
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,when
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,verify
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,reset
/jmx-core/src/test/java/org/apache/aries/jmx/cm/ConfigurationAdminTest.java,thenReturn
