file_path,method
/reef-runtime-local/src/test/java/org/apache/reef/runtime/local/driver/ResourceManagerTest.java,forClass
/reef-runtime-local/src/test/java/org/apache/reef/runtime/local/driver/ResourceManagerTest.java,verify
/reef-runtime-local/src/test/java/org/apache/reef/runtime/local/driver/ResourceManagerTest.java,times
/reef-runtime-local/src/test/java/org/apache/reef/runtime/local/driver/ResourceManagerTest.java,capture
/reef-runtime-local/src/test/java/org/apache/reef/runtime/local/driver/ResourceManagerTest.java,getAllValues
/reef-runtime-local/src/test/java/org/apache/reef/runtime/local/driver/ResourceManagerTest.java,verify
/reef-runtime-local/src/test/java/org/apache/reef/runtime/local/driver/ResourceManagerTest.java,times
/reef-runtime-local/src/test/java/org/apache/reef/runtime/local/driver/ResourceManagerTest.java,any
/reef-runtime-yarn/src/test/java/org/apache/reef/runtime/yarn/driver/YarnResourceRequestHandlerTest.java,mock
/reef-vortex/src/test/java/org/apache/reef/vortex/driver/TestUtil.java,mock
/reef-vortex/src/test/java/org/apache/reef/vortex/driver/TestUtil.java,mock
/reef-vortex/src/test/java/org/apache/reef/vortex/driver/TestUtil.java,thenReturn
/reef-vortex/src/test/java/org/apache/reef/vortex/driver/TestUtil.java,when
/reef-vortex/src/test/java/org/apache/reef/vortex/driver/TestUtil.java,mock
/reef-vortex/src/test/java/org/apache/reef/vortex/driver/TestUtil.java,when
/reef-vortex/src/test/java/org/apache/reef/vortex/driver/TestUtil.java,doAnswer
/reef-vortex/src/test/java/org/apache/reef/vortex/driver/TestUtil.java,getArguments
/reef-vortex/src/test/java/org/apache/reef/vortex/driver/TestUtil.java,any
/reef-vortex/src/test/java/org/apache/reef/vortex/driver/TestUtil.java,any
