file_path,method,api
/tajo-common/src/test/java/org/apache/tajo/datum/TestTextDatum.java,setInternalState,org.powermock.reflect.Whitebox
/tajo-common/src/test/java/org/apache/tajo/datum/TestTextDatum.java,setInternalState,org.powermock.reflect.Whitebox
