file_path,method,api
/ambari-server/src/test/java/org/apache/ambari/server/configuration/ConfigurationTest.java,method,org.powermock.api.support.membermodification.MemberMatcher
/ambari-server/src/test/java/org/apache/ambari/server/configuration/ConfigurationTest.java,toReturn,org.powermock.api.support.membermodification.strategy.MethodStubStrategy<java.lang.Object>
/ambari-server/src/test/java/org/apache/ambari/server/configuration/ConfigurationTest.java,stub,org.powermock.api.support.membermodification.MemberModifier
/ambari-server/src/test/java/org/apache/ambari/server/configuration/ConfigurationTest.java,method,org.powermock.api.support.membermodification.MemberMatcher
/ambari-server/src/test/java/org/apache/ambari/server/configuration/ConfigurationTest.java,toReturn,org.powermock.api.support.membermodification.strategy.MethodStubStrategy<java.lang.Object>
/ambari-server/src/test/java/org/apache/ambari/server/configuration/ConfigurationTest.java,stub,org.powermock.api.support.membermodification.MemberModifier
/ambari-server/src/test/java/org/apache/ambari/server/configuration/ConfigurationTest.java,method,org.powermock.api.support.membermodification.MemberMatcher
/ambari-server/src/test/java/org/apache/ambari/server/configuration/ConfigurationTest.java,toReturn,org.powermock.api.support.membermodification.strategy.MethodStubStrategy<java.lang.Object>
/ambari-server/src/test/java/org/apache/ambari/server/configuration/ConfigurationTest.java,stub,org.powermock.api.support.membermodification.MemberModifier
/ambari-server/src/test/java/org/apache/ambari/server/configuration/ConfigurationTest.java,method,org.powermock.api.support.membermodification.MemberMatcher
/ambari-server/src/test/java/org/apache/ambari/server/configuration/ConfigurationTest.java,mockStatic,org.powermock.api.easymock.PowerMock
